news_type,true,fav,important,familiar,demrep_c,concordant,age,gender,income,social_conserv,economic_conserv,y,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6
0,4,3,5,3,1,4,27,0,0,1,1,0,1,0,0,0,0,0
0,4,5,4,1,1,2,27,0,0,1,1,0,1,0,0,0,0,0
0,4,2,6,1,1,5,27,0,0,1,1,0,1,0,0,0,0,0
0,4,5,2,2,1,2,27,0,0,1,1,0,1,0,0,0,0,0
0,4,6,5,1,1,1,27,0,0,1,1,0,1,0,0,0,0,0
0,2,5,4,1,1,2,27,0,0,1,1,0,1,0,0,0,0,0
0,4,5,2,1,1,2,27,0,0,1,1,0,1,0,0,0,0,0
0,1,5,5,1,1,2,27,0,0,1,1,0,1,0,0,0,0,0
2,2,4,1,1,1,3,27,0,0,1,1,0,1,0,0,0,0,0
2,1,6,1,1,1,1,27,0,0,1,1,0,1,0,0,0,0,0
2,1,6,1,1,1,1,27,0,0,1,1,0,1,0,0,0,0,0
2,3,6,1,1,1,1,27,0,0,1,1,0,1,0,0,0,0,0
2,3,2,4,1,1,5,27,0,0,1,1,0,1,0,0,0,0,0
1,3,1,5,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
1,1,6,5,1,4,6,30,1,0,3,4,0,1,0,0,0,0,0
1,1,1,5,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
1,1,4,5,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
1,1,1,5,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
1,3,4,4,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
0,5,4,4,2,4,4,30,1,0,3,4,0,1,0,0,0,0,0
0,1,1,6,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
0,1,3,4,1,4,3,30,1,0,3,4,0,1,0,0,0,0,0
0,1,1,1,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
0,3,4,4,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
0,1,3,3,1,4,3,30,1,0,3,4,0,1,0,0,0,0,0
2,1,3,6,1,4,3,30,1,0,3,4,0,1,0,0,0,0,0
2,1,4,5,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
2,1,4,4,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
2,3,1,3,1,4,1,30,1,0,3,4,0,1,0,0,0,0,0
2,3,2,4,1,4,2,30,1,0,3,4,0,1,0,0,0,0,0
2,3,4,2,1,4,4,30,1,0,3,4,0,1,0,0,0,0,0
1,4,2,2,1,1,5,60,1,0,1,1,0,1,0,0,0,0,0
1,1,6,5,1,1,1,60,1,0,1,1,0,1,0,0,0,0,0
1,6,1,6,1,1,6,60,1,0,1,1,1,1,0,0,0,0,0
1,1,5,3,1,1,2,60,1,0,1,1,0,1,0,0,0,0,0
1,3,5,6,1,1,2,60,1,0,1,1,1,1,0,0,0,0,0
1,2,6,2,1,1,1,60,1,0,1,1,0,1,0,0,0,0,0
1,6,5,6,1,1,2,60,1,0,1,1,1,1,0,0,0,0,0
0,6,1,5,1,1,6,60,1,0,1,1,1,1,0,0,0,0,0
0,5,6,5,2,1,1,60,1,0,1,1,0,1,0,0,0,0,0
0,5,6,3,1,1,1,60,1,0,1,1,0,1,0,0,0,0,0
0,5,3,3,1,1,4,60,1,0,1,1,0,1,0,0,0,0,0
0,6,5,6,1,1,2,60,1,0,1,1,1,1,0,0,0,0,0
0,5,3,3,1,1,4,60,1,0,1,1,0,1,0,0,0,0,0
0,5,3,4,1,1,4,60,1,0,1,1,1,1,0,0,0,0,0
2,5,2,5,1,1,5,60,1,0,1,1,1,1,0,0,0,0,0
2,1,6,2,1,1,1,60,1,0,1,1,0,1,0,0,0,0,0
2,6,1,6,1,1,6,60,1,0,1,1,1,1,0,0,0,0,0
2,4,6,3,1,1,1,60,1,0,1,1,1,1,0,0,0,0,0
1,5,4,6,1,4,4,24,1,0,4,4,1,1,0,0,0,0,0
1,1,1,6,1,4,1,24,1,0,4,4,0,1,0,0,0,0,0
1,1,1,1,3,4,1,24,1,0,4,4,0,1,0,0,0,0,0
1,1,6,6,1,4,6,24,1,0,4,4,1,1,0,0,0,0,0
1,2,6,6,1,4,6,24,1,0,4,4,1,1,0,0,0,0,0
1,1,3,1,1,4,3,24,1,0,4,4,0,1,0,0,0,0,0
1,4,6,6,2,4,6,24,1,0,4,4,1,1,0,0,0,0,0
1,1,3,6,1,4,3,24,1,0,4,4,0,1,0,0,0,0,0
0,2,2,6,1,4,2,24,1,0,4,4,1,1,0,0,0,0,0
0,5,4,5,2,4,4,24,1,0,4,4,1,1,0,0,0,0,0
2,1,3,6,1,4,3,24,1,0,4,4,1,1,0,0,0,0,0
2,5,6,5,2,4,6,24,1,0,4,4,1,1,0,0,0,0,0
2,5,1,2,1,4,1,24,1,0,4,4,1,1,0,0,0,0,0
2,4,6,5,1,4,6,24,1,0,4,4,1,1,0,0,0,0,0
2,1,5,6,1,4,5,24,1,0,4,4,1,1,0,0,0,0,0
2,1,1,6,1,4,1,24,1,0,4,4,1,1,0,0,0,0,0
2,1,6,6,3,4,6,24,1,0,4,4,0,1,0,0,0,0,0
2,1,2,5,1,4,2,24,1,0,4,4,1,1,0,0,0,0,0
1,1,6,4,1,1,1,25,0,1,1,1,0,1,0,0,0,0,0
1,2,1,1,1,1,6,25,0,1,1,1,0,1,0,0,0,0,0
1,2,4,2,1,1,3,25,0,1,1,1,0,1,0,0,0,0,0
1,1,1,6,1,1,6,25,0,1,1,1,0,1,0,0,0,0,0
0,5,2,5,1,1,5,25,0,1,1,1,1,1,0,0,0,0,0
0,6,2,6,3,1,5,25,0,1,1,1,1,1,0,0,0,0,0
0,5,3,4,1,1,4,25,0,1,1,1,0,1,0,0,0,0,0
0,5,1,5,1,1,6,25,0,1,1,1,0,1,0,0,0,0,0
0,2,4,2,1,1,3,25,0,1,1,1,0,1,0,0,0,0,0
0,5,3,4,3,1,4,25,0,1,1,1,0,1,0,0,0,0,0
0,6,3,4,3,1,4,25,0,1,1,1,1,1,0,0,0,0,0
2,4,4,3,1,1,3,25,0,1,1,1,0,1,0,0,0,0,0
2,3,5,2,1,1,2,25,0,1,1,1,0,1,0,0,0,0,0
2,1,6,5,1,1,1,25,0,1,1,1,0,1,0,0,0,0,0
2,3,2,1,1,1,5,25,0,1,1,1,0,1,0,0,0,0,0
2,1,5,4,1,1,2,25,0,1,1,1,0,1,0,0,0,0,0
2,4,1,2,1,1,6,25,0,1,1,1,1,1,0,0,0,0,0
2,5,1,6,1,1,6,25,0,1,1,1,1,1,0,0,0,0,0
1,1,6,6,1,2,1,33,0,0,2,4,1,0,0,0,1,0,0
1,1,6,6,1,2,1,33,0,0,2,4,1,0,0,0,1,0,0
1,1,6,6,1,2,1,33,0,0,2,4,1,0,0,0,1,0,0
1,1,5,6,1,2,2,33,0,0,2,4,1,0,0,0,1,0,0
1,1,3,3,1,2,4,33,0,0,2,4,0,0,0,0,1,0,0
1,1,2,4,1,2,5,33,0,0,2,4,1,0,0,0,1,0,0
1,1,1,5,1,2,6,33,0,0,2,4,1,0,0,0,1,0,0
0,1,1,5,1,2,6,33,0,0,2,4,1,0,0,0,1,0,0
0,4,4,4,1,2,3,33,0,0,2,4,0,0,0,0,1,0,0
0,4,2,4,1,2,5,33,0,0,2,4,0,0,0,0,1,0,0
0,4,5,5,1,2,2,33,0,0,2,4,1,0,0,0,1,0,0
0,4,3,2,1,2,4,33,0,0,2,4,0,0,0,0,1,0,0
0,2,2,6,1,2,5,33,0,0,2,4,1,0,0,0,1,0,0
0,4,5,4,1,2,2,33,0,0,2,4,1,0,0,0,1,0,0
0,1,1,5,1,2,6,33,0,0,2,4,1,0,0,0,1,0,0
0,2,1,4,1,2,6,33,0,0,2,4,1,0,0,0,1,0,0
2,4,5,2,1,2,2,33,0,0,2,4,0,0,0,0,1,0,0
2,1,1,4,1,2,6,33,0,0,2,4,1,0,0,0,1,0,0
1,1,6,5,1,1,1,28,1,0,1,1,0,1,0,0,0,0,0
1,3,4,6,1,1,3,28,1,0,1,1,0,1,0,0,0,0,0
1,1,6,4,1,1,1,28,1,0,1,1,0,1,0,0,0,0,0
1,1,5,3,1,1,2,28,1,0,1,1,0,1,0,0,0,0,0
1,1,4,5,1,1,3,28,1,0,1,1,0,1,0,0,0,0,0
0,5,3,5,1,1,4,28,1,0,1,1,1,1,0,0,0,0,0
0,5,2,3,1,1,5,28,1,0,1,1,0,1,0,0,0,0,0
0,5,4,5,1,1,3,28,1,0,1,1,1,1,0,0,0,0,0
0,5,3,3,1,1,4,28,1,0,1,1,1,1,0,0,0,0,0
0,4,4,4,1,1,3,28,1,0,1,1,0,1,0,0,0,0,0
0,5,3,5,1,1,4,28,1,0,1,1,0,1,0,0,0,0,0
2,1,5,1,1,1,2,28,1,0,1,1,0,1,0,0,0,0,0
2,2,6,4,1,1,1,28,1,0,1,1,0,1,0,0,0,0,0
2,1,6,1,1,1,1,28,1,0,1,1,0,1,0,0,0,0,0
2,5,3,4,1,1,4,28,1,0,1,1,0,1,0,0,0,0,0
2,1,6,2,1,1,1,28,1,0,1,1,0,1,0,0,0,0,0
2,4,2,3,1,1,5,28,1,0,1,1,0,1,0,0,0,0,0
2,5,3,5,1,1,4,28,1,0,1,1,1,1,0,0,0,0,0
1,4,4,6,3,3,3,39,1,0,2,2,0,1,0,0,0,0,0
1,5,3,4,1,3,4,39,1,0,2,2,0,1,0,0,0,0,0
0,5,3,6,1,3,4,39,1,0,2,2,0,1,0,0,0,0,0
0,2,4,2,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,2,4,4,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,2,3,5,1,3,4,39,1,0,2,2,0,1,0,0,0,0,0
0,6,4,3,2,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,5,4,6,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,3,3,4,1,3,4,39,1,0,2,2,0,1,0,0,0,0,0
0,3,4,4,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,4,4,3,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
0,4,2,4,1,3,5,39,1,0,2,2,0,1,0,0,0,0,0
0,5,5,4,1,3,2,39,1,0,2,2,0,1,0,0,0,0,0
2,2,4,2,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
2,2,4,1,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
2,3,6,2,1,3,1,39,1,0,2,2,0,1,0,0,0,0,0
2,2,4,4,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
2,1,4,4,1,3,3,39,1,0,2,2,0,1,0,0,0,0,0
1,4,6,6,2,2,1,68,1,1,2,2,1,1,0,0,0,0,1
1,5,6,6,1,2,1,68,1,1,2,2,0,1,0,0,0,0,1
1,6,4,1,1,2,3,68,1,1,2,2,0,1,0,0,0,0,1
1,5,6,3,2,2,1,68,1,1,2,2,0,1,0,0,0,0,1
1,1,1,6,1,2,6,68,1,1,2,2,1,1,0,0,0,0,1
1,5,1,6,4,2,6,68,1,1,2,2,1,1,0,0,0,0,1
1,1,6,6,1,2,1,68,1,1,2,2,0,1,0,0,0,0,1
0,6,2,5,3,2,5,68,1,1,2,2,1,1,0,0,0,0,1
0,5,6,6,3,2,1,68,1,1,2,2,1,1,0,0,0,0,1
0,5,6,5,2,2,1,68,1,1,2,2,0,1,0,0,0,0,1
0,6,6,6,3,2,1,68,1,1,2,2,0,1,0,0,0,0,1
0,6,1,6,2,2,6,68,1,1,2,2,1,1,0,0,0,0,1
0,1,3,5,1,2,4,68,1,1,2,2,0,1,0,0,0,0,1
0,6,2,6,2,2,5,68,1,1,2,2,1,1,0,0,0,0,1
2,2,4,1,1,2,3,68,1,1,2,2,0,1,0,0,0,0,1
2,6,1,6,4,2,6,68,1,1,2,2,1,1,0,0,0,0,1
2,1,6,6,5,2,1,68,1,1,2,2,0,1,0,0,0,0,1
2,6,1,6,3,2,6,68,1,1,2,2,1,1,0,0,0,0,1
1,2,4,1,1,4,4,47,0,0,4,4,0,1,0,0,0,0,0
1,2,4,1,1,4,4,47,0,0,4,4,0,1,0,0,0,0,0
1,1,2,1,1,4,2,47,0,0,4,4,0,1,0,0,0,0,0
1,1,1,1,1,4,1,47,0,0,4,4,0,1,0,0,0,0,0
1,2,3,1,1,4,3,47,0,0,4,4,0,1,0,0,0,0,0
0,2,3,3,1,4,3,47,0,0,4,4,0,1,0,0,0,0,0
0,1,1,4,1,4,1,47,0,0,4,4,0,1,0,0,0,0,0
0,2,4,2,1,4,4,47,0,0,4,4,0,1,0,0,0,0,0
0,3,5,2,1,4,5,47,0,0,4,4,0,1,0,0,0,0,0
0,2,5,5,1,4,5,47,0,0,4,4,0,1,0,0,0,0,0
0,3,2,1,1,4,2,47,0,0,4,4,0,1,0,0,0,0,0
0,4,3,2,2,4,3,47,0,0,4,4,0,1,0,0,0,0,0
0,4,5,4,4,4,5,47,0,0,4,4,0,1,0,0,0,0,0
2,2,6,1,1,4,6,47,0,0,4,4,0,1,0,0,0,0,0
2,2,3,1,1,4,3,47,0,0,4,4,0,1,0,0,0,0,0
2,2,3,1,1,4,3,47,0,0,4,4,0,1,0,0,0,0,0
2,5,3,2,1,4,3,47,0,0,4,4,0,1,0,0,0,0,0
2,1,1,4,1,4,1,47,0,0,4,4,0,1,0,0,0,0,0
1,2,6,6,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
1,5,3,1,1,1,4,47,1,0,1,1,1,1,0,0,0,0,0
1,2,1,4,1,1,6,47,1,0,1,1,0,1,0,0,0,0,0
1,3,4,3,1,1,3,47,1,0,1,1,0,1,0,0,0,0,0
1,1,6,1,5,1,1,47,1,0,1,1,0,1,0,0,0,0,0
1,1,6,6,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
1,1,6,1,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
1,4,1,6,1,1,6,47,1,0,1,1,1,1,0,0,0,0,0
1,3,3,1,1,1,4,47,1,0,1,1,1,1,0,0,0,0,0
1,2,1,4,1,1,6,47,1,0,1,1,0,1,0,0,0,0,0
0,4,6,4,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
0,2,4,4,1,1,3,47,1,0,1,1,1,1,0,0,0,0,0
0,5,6,2,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
0,6,1,4,1,1,6,47,1,0,1,1,1,1,0,0,0,0,0
2,2,6,2,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
2,1,6,1,1,1,1,47,1,0,1,1,0,1,0,0,0,0,0
2,6,1,3,2,1,6,47,1,0,1,1,1,1,0,0,0,0,0
2,1,5,2,1,1,2,47,1,0,1,1,0,1,0,0,0,0,0
1,4,4,5,4,2,3,47,0,0,4,3,1,1,0,0,0,0,0
1,4,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
1,4,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,4,4,5,4,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,5,3,5,4,2,4,47,0,0,4,3,1,1,0,0,0,0,0
0,4,5,4,5,2,2,47,0,0,4,3,1,1,0,0,0,0,0
0,4,3,4,4,2,4,47,0,0,4,3,1,1,0,0,0,0,0
0,4,4,5,4,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,4,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,3,4,4,3,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,5,4,5,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
0,5,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
2,4,4,4,4,2,3,47,0,0,4,3,1,1,0,0,0,0,0
2,5,4,4,4,2,3,47,0,0,4,3,1,1,0,0,0,0,0
2,5,5,4,5,2,2,47,0,0,4,3,1,1,0,0,0,0,0
2,5,3,5,4,2,4,47,0,0,4,3,1,1,0,0,0,0,0
2,4,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
2,5,4,4,5,2,3,47,0,0,4,3,1,1,0,0,0,0,0
1,3,5,3,4,4,5,51,0,0,3,4,1,1,0,0,0,0,0
1,5,3,3,4,4,3,51,0,0,3,4,1,1,0,0,0,0,0
1,3,2,3,5,4,2,51,0,0,3,4,1,1,0,0,0,0,0
1,3,5,4,5,4,5,51,0,0,3,4,1,1,0,0,0,0,0
1,4,6,4,2,4,6,51,0,0,3,4,1,1,0,0,0,0,0
1,4,5,4,3,4,5,51,0,0,3,4,1,1,0,0,0,0,0
1,2,3,3,4,4,3,51,0,0,3,4,1,1,0,0,0,0,0
1,5,4,2,4,4,4,51,0,0,3,4,1,1,0,0,0,0,0
0,5,6,5,3,4,6,51,0,0,3,4,1,1,0,0,0,0,0
0,5,3,3,4,4,3,51,0,0,3,4,1,1,0,0,0,0,0
0,5,3,1,4,4,3,51,0,0,3,4,1,1,0,0,0,0,0
0,4,6,3,4,4,6,51,0,0,3,4,1,1,0,0,0,0,0
0,3,4,4,4,4,4,51,0,0,3,4,1,1,0,0,0,0,0
0,6,5,5,5,4,5,51,0,0,3,4,1,1,0,0,0,0,0
0,3,5,4,4,4,5,51,0,0,3,4,1,1,0,0,0,0,0
2,3,5,5,5,4,5,51,0,0,3,4,1,1,0,0,0,0,0
2,6,4,4,4,4,4,51,0,0,3,4,1,1,0,0,0,0,0
2,4,5,4,2,4,5,51,0,0,3,4,1,1,0,0,0,0,0
1,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
1,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
1,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
1,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
1,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
0,6,2,5,5,2,5,29,0,0,1,2,1,1,0,0,0,0,0
0,4,5,2,2,2,2,29,0,0,1,2,1,1,0,0,0,0,0
0,1,6,6,1,2,1,29,0,0,1,2,0,1,0,0,0,0,0
2,4,5,2,2,2,2,29,0,0,1,2,1,1,0,0,0,0,0
2,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
2,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
2,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
2,3,5,1,2,2,2,29,0,0,1,2,1,1,0,0,0,0,0
2,2,6,5,5,2,1,29,0,0,1,2,1,1,0,0,0,0,0
2,2,5,1,1,2,2,29,0,0,1,2,1,1,0,0,0,0,0
2,2,1,6,2,2,6,29,0,0,1,2,1,1,0,0,0,0,0
2,2,2,3,4,2,5,29,0,0,1,2,1,1,0,0,0,0,0
2,3,5,1,2,2,2,29,0,0,1,2,1,1,0,0,0,0,0
1,2,2,1,1,2,5,33,1,1,2,3,1,0,1,0,0,0,0
1,1,6,4,1,2,1,33,1,1,2,3,0,0,1,0,0,0,0
1,4,5,4,2,2,2,33,1,1,2,3,1,0,1,0,0,0,0
1,3,2,1,1,2,5,33,1,1,2,3,1,0,1,0,0,0,0
1,1,6,5,1,2,1,33,1,1,2,3,1,0,1,0,0,0,0
1,3,3,1,2,2,4,33,1,1,2,3,1,0,1,0,0,0,0
0,5,6,4,1,2,1,33,1,1,2,3,1,0,1,0,0,0,0
0,4,3,2,1,2,4,33,1,1,2,3,0,0,1,0,0,0,0
0,5,5,3,2,2,2,33,1,1,2,3,0,0,1,0,0,0,0
0,3,5,2,1,2,2,33,1,1,2,3,0,0,1,0,0,0,0
2,2,6,2,1,2,1,33,1,1,2,3,0,0,1,0,0,0,0
2,1,5,2,1,2,2,33,1,1,2,3,1,0,1,0,0,0,0
2,4,4,4,1,2,3,33,1,1,2,3,0,0,1,0,0,0,0
2,1,5,5,1,2,2,33,1,1,2,3,1,0,1,0,0,0,0
2,4,3,5,1,2,4,33,1,1,2,3,1,0,1,0,0,0,0
2,4,5,5,2,2,2,33,1,1,2,3,1,0,1,0,0,0,0
2,5,5,4,1,2,2,33,1,1,2,3,1,0,1,0,0,0,0
2,4,2,3,2,2,5,33,1,1,2,3,1,0,1,0,0,0,0
1,1,4,4,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
1,2,4,1,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
1,1,4,4,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
1,3,3,2,1,2,4,31,0,1,2,2,0,1,0,0,0,0,0
1,1,5,4,1,2,2,31,0,1,2,2,0,1,0,0,0,0,0
1,4,4,2,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
1,1,4,5,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
0,4,3,4,1,2,4,31,0,1,2,2,0,1,0,0,0,0,0
0,5,3,4,2,2,4,31,0,1,2,2,0,1,0,0,0,0,0
0,4,4,3,3,2,3,31,0,1,2,2,0,1,0,0,0,0,0
0,3,4,3,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
0,6,4,2,4,2,3,31,0,1,2,2,0,1,0,0,0,0,0
0,4,3,3,1,2,4,31,0,1,2,2,0,1,0,0,0,0,0
0,3,4,3,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
2,3,4,3,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
2,4,4,2,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
2,3,4,2,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
2,4,4,1,1,2,3,31,0,1,2,2,0,1,0,0,0,0,0
1,4,4,6,3,1,3,26,1,0,1,1,1,0,0,1,0,0,0
1,4,3,6,5,1,4,26,1,0,1,1,1,0,0,1,0,0,0
1,6,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
1,4,3,4,4,1,4,26,1,0,1,1,1,0,0,1,0,0,0
0,4,3,5,4,1,4,26,1,0,1,1,1,0,0,1,0,0,0
0,4,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
0,4,3,6,5,1,4,26,1,0,1,1,1,0,0,1,0,0,0
0,4,3,6,5,1,4,26,1,0,1,1,1,0,0,1,0,0,0
0,4,5,4,4,1,2,26,1,0,1,1,1,0,0,1,0,0,0
0,4,3,4,5,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,5,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,5,3,4,4,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,5,3,3,2,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,4,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,4,5,4,3,1,2,26,1,0,1,1,1,0,0,1,0,0,0
2,4,3,6,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,4,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
2,4,3,4,3,1,4,26,1,0,1,1,1,0,0,1,0,0,0
1,5,4,5,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,4,4,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,4,4,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,3,4,4,4,3,29,1,0,3,3,1,0,0,0,1,0,0
1,4,4,4,3,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,4,5,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,4,5,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,5,4,5,4,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,3,5,3,4,4,5,29,1,0,3,3,1,0,0,0,1,0,0
0,4,4,4,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
0,5,4,4,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
0,4,5,4,4,4,5,29,1,0,3,3,1,0,0,0,1,0,0
0,4,5,4,3,4,5,29,1,0,3,3,1,0,0,0,1,0,0
0,4,5,4,4,4,5,29,1,0,3,3,1,0,0,0,1,0,0
2,5,4,5,5,4,4,29,1,0,3,3,1,0,0,0,1,0,0
2,4,4,5,4,4,4,29,1,0,3,3,1,0,0,0,1,0,0
2,5,4,4,4,4,4,29,1,0,3,3,1,0,0,0,1,0,0
2,5,4,4,4,4,4,29,1,0,3,3,1,0,0,0,1,0,0
1,4,4,4,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
1,5,4,5,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
1,4,3,4,4,4,3,30,1,0,3,3,1,0,0,0,1,0,0
1,5,4,3,5,4,4,30,1,0,3,3,1,0,0,0,1,0,0
1,4,5,5,5,4,5,30,1,0,3,3,1,0,0,0,1,0,0
1,5,4,5,5,4,4,30,1,0,3,3,1,0,0,0,1,0,0
1,4,4,3,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
0,4,5,3,4,4,5,30,1,0,3,3,1,0,0,0,1,0,0
0,5,4,5,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
0,4,5,5,4,4,5,30,1,0,3,3,1,0,0,0,1,0,0
0,4,4,3,5,4,4,30,1,0,3,3,1,0,0,0,1,0,0
0,4,3,4,4,4,3,30,1,0,3,3,1,0,0,0,1,0,0
0,3,3,3,4,4,3,30,1,0,3,3,1,0,0,0,1,0,0
0,4,4,4,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
2,4,5,4,4,4,5,30,1,0,3,3,1,0,0,0,1,0,0
2,5,4,4,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
2,3,4,3,4,4,4,30,1,0,3,3,1,0,0,0,1,0,0
2,5,5,4,5,4,5,30,1,0,3,3,1,0,0,0,1,0,0
1,4,5,5,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
1,3,4,5,4,4,4,29,1,0,2,2,1,0,0,0,1,0,0
1,5,4,5,4,4,4,29,1,0,2,2,1,0,0,0,1,0,0
1,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
1,4,5,5,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,5,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,5,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,3,4,4,4,4,4,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,3,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,4,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
0,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
2,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
2,5,4,5,4,4,4,29,1,0,2,2,1,0,0,0,1,0,0
2,4,5,4,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
2,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
2,4,5,4,5,4,5,29,1,0,2,2,1,0,0,0,1,0,0
2,4,5,5,4,4,5,29,1,0,2,2,1,0,0,0,1,0,0
1,1,6,3,1,2,1,53,0,1,1,2,0,1,0,0,0,0,0
1,1,1,6,1,2,6,53,0,1,1,2,0,1,0,0,0,0,0
1,1,6,5,1,2,1,53,0,1,1,2,0,1,0,0,0,0,0
1,2,6,3,2,2,1,53,0,1,1,2,0,1,0,0,0,0,0
1,1,6,4,1,2,1,53,0,1,1,2,0,1,0,0,0,0,0
1,1,2,4,1,2,5,53,0,1,1,2,0,1,0,0,0,0,0
1,1,5,1,1,2,2,53,0,1,1,2,0,1,0,0,0,0,0
0,5,4,4,1,2,3,53,0,1,1,2,1,1,0,0,0,0,0
0,4,6,2,1,2,1,53,0,1,1,2,0,1,0,0,0,0,0
0,5,2,5,1,2,5,53,0,1,1,2,1,1,0,0,0,0,0
