news_type,fav,true,sensational,informative,surprising,important,familiar,concordant,demrep_c,Party,social_conserv,economic_conserv,Age,Gender,Education,income,Ethnicity,Y
1,5,4,3,1,1,1,1,5,6,2,5,5,36,1,4,3,1,0
1,6,6,1,6,1,6,1,6,6,2,5,5,36,1,4,3,1,0
1,6,1,6,1,1,5,1,6,6,2,5,5,36,1,4,3,1,0
1,1,1,5,5,2,6,1,1,6,2,5,5,36,1,4,3,1,0
1,4,5,3,5,1,6,3,4,6,2,5,5,36,1,4,3,1,0
1,4,1,6,3,5,4,1,4,6,2,5,5,36,1,4,3,1,0
0,1,6,1,6,1,5,4,1,6,2,5,5,36,1,4,3,1,0
0,4,3,3,3,1,3,1,4,6,2,5,5,36,1,4,3,1,0
0,6,6,1,5,1,6,4,6,6,2,5,5,36,1,4,3,1,1
0,6,6,1,5,1,4,4,6,6,2,5,5,36,1,4,3,1,0
1,5,4,5,2,4,2,1,5,5,2,3,3,57,1,5,11,1,0
1,5,1,6,2,6,4,1,5,5,2,3,3,57,1,5,11,1,0
1,5,1,6,1,6,4,1,5,5,2,3,3,57,1,5,11,1,0
1,1,2,6,2,2,2,1,1,5,2,3,3,57,1,5,11,1,0
1,1,5,5,2,2,3,5,1,5,2,3,3,57,1,5,11,1,0
1,3,2,6,1,6,2,1,3,5,2,3,3,57,1,5,11,1,0
0,3,5,2,4,1,4,5,3,5,2,3,3,57,1,5,11,1,0
0,4,3,1,1,4,1,1,4,5,2,3,3,57,1,5,11,1,0
0,3,4,1,1,3,2,1,3,5,2,3,3,57,1,5,11,1,0
0,3,4,5,2,4,4,5,3,5,2,3,3,57,1,5,11,1,1
1,1,1,1,2,2,1,3,1,6,2,3,3,53,1,2,4,1,0
1,1,1,1,1,1,1,1,1,6,2,3,3,53,1,2,4,1,0
1,6,5,6,6,1,6,6,6,6,2,3,3,53,1,2,4,1,1
1,6,6,6,6,6,6,6,6,6,2,3,3,53,1,2,4,1,1
0,4,6,6,5,5,6,5,4,6,2,3,3,53,1,2,4,1,1
0,6,1,1,1,1,1,1,6,6,2,3,3,53,1,2,4,1,0
0,6,6,5,6,1,1,6,6,6,2,3,3,53,1,2,4,1,0
0,6,6,6,5,5,6,5,6,6,2,3,3,53,1,2,4,1,1
0,1,1,1,6,3,1,2,1,6,2,3,3,53,1,2,4,1,1
0,6,6,6,5,5,6,5,6,6,2,3,3,53,1,2,4,1,1
1,5,6,6,6,6,6,6,2,1,1,1,1,30,1,2,8,1,1
1,1,5,6,6,6,5,6,6,1,1,1,1,30,1,2,8,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,30,1,2,8,1,1
1,1,5,5,5,5,6,6,6,1,1,1,1,30,1,2,8,1,1
1,6,6,6,6,6,6,6,1,1,1,1,1,30,1,2,8,1,1
1,6,6,6,5,6,6,6,1,1,1,1,1,30,1,2,8,1,1
0,3,5,6,6,6,6,6,4,1,1,1,1,30,1,2,8,1,1
0,1,6,5,6,5,6,6,6,1,1,1,1,30,1,2,8,1,1
0,1,5,5,5,5,5,5,6,1,1,1,1,30,1,2,8,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,30,1,2,8,1,1
1,1,1,1,1,1,1,1,6,1,1,1,1,35,1,2,1,1,0
1,1,6,1,6,3,6,1,6,1,1,1,1,35,1,2,1,1,1
1,1,1,6,1,1,1,1,6,1,1,1,1,35,1,2,1,1,0
1,6,6,1,6,1,6,1,1,1,1,1,1,35,1,2,1,1,1
1,1,4,1,1,3,1,1,6,1,1,1,1,35,1,2,1,1,1
1,1,1,1,1,1,1,1,6,1,1,1,1,35,1,2,1,1,0
1,6,6,1,6,1,6,6,1,1,1,1,1,35,1,2,1,1,0
0,3,6,1,1,1,6,1,4,1,1,1,1,35,1,2,1,1,0
0,1,6,1,6,3,6,6,6,1,1,1,1,35,1,2,1,1,1
0,1,6,1,6,1,6,1,6,1,1,1,1,35,1,2,1,1,1
1,4,2,3,3,5,5,3,3,3,3,3,3,24,1,2,11,2,1
1,3,2,3,2,3,3,2,4,3,3,3,3,24,1,2,11,2,1
0,2,3,3,5,3,2,3,5,3,3,3,3,24,1,2,11,2,1
0,3,4,3,6,4,4,3,4,3,3,3,3,24,1,2,11,2,1
0,4,5,3,3,4,2,4,3,3,3,3,3,24,1,2,11,2,1
0,4,2,4,3,5,5,3,3,3,3,3,3,24,1,2,11,2,1
0,2,3,6,3,2,6,5,5,3,3,3,3,24,1,2,11,2,1
0,3,3,1,1,1,2,3,4,3,3,3,3,24,1,2,11,2,1
0,4,4,3,2,4,4,2,3,3,3,3,3,24,1,2,11,2,1
0,6,1,3,2,4,5,2,1,3,3,3,3,24,1,2,11,2,1
1,4,1,5,1,5,1,1,4,4,3,4,4,76,1,3,9,1,0
1,4,2,5,1,1,1,1,4,4,3,4,4,76,1,3,9,1,0
1,1,1,6,1,1,1,1,1,4,3,4,4,76,1,3,9,1,0
0,3,2,1,1,1,1,1,3,4,3,4,4,76,1,3,9,1,0
0,3,4,5,1,1,1,3,3,4,3,4,4,76,1,3,9,1,0
0,2,4,1,1,1,1,1,2,4,3,4,4,76,1,3,9,1,0
0,4,4,3,2,3,2,3,4,4,3,4,4,76,1,3,9,1,1
0,3,3,4,1,1,1,1,3,4,3,4,4,76,1,3,9,1,0
0,2,2,3,1,1,1,2,2,4,3,4,4,76,1,3,9,1,0
0,4,4,3,3,4,2,2,4,4,3,4,4,76,1,3,9,1,0
1,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
1,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
1,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,2,4,3,3,1,1,1,5,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
0,1,1,1,1,1,1,1,6,3,3,3,3,43,2,1,1,2,0
1,1,1,6,6,6,6,1,6,1,1,1,1,41,1,2,1,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
1,1,1,6,6,6,6,1,6,1,1,1,1,41,1,2,1,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
1,1,1,6,6,6,6,1,6,1,1,1,1,41,1,2,1,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
0,1,1,6,6,6,6,1,6,1,1,1,1,41,1,2,1,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,41,1,2,1,1,1
1,5,1,6,1,3,1,1,5,5,2,2,4,60,1,5,9,1,0
1,2,6,2,1,1,1,2,2,5,2,2,4,60,1,5,9,1,0
1,4,1,6,1,2,1,1,4,5,2,2,4,60,1,5,9,1,0
1,4,2,5,1,3,2,1,4,5,2,2,4,60,1,5,9,1,0
1,1,2,5,2,3,2,1,1,5,2,2,4,60,1,5,9,1,0
1,1,1,6,1,5,1,1,1,5,2,2,4,60,1,5,9,1,0
0,4,6,1,2,1,2,4,4,5,2,2,4,60,1,5,9,1,0
0,2,3,2,2,2,1,1,2,5,2,2,4,60,1,5,9,1,0
0,3,6,3,3,1,5,1,3,5,2,2,4,60,1,5,9,1,0
0,2,6,1,3,1,3,6,2,5,2,2,4,60,1,5,9,1,0
1,4,1,2,1,2,1,1,3,3,3,3,3,28,1,5,6,4,0
1,4,3,2,2,1,2,1,3,3,3,3,3,28,1,5,6,4,0
1,4,1,3,1,1,1,1,3,3,3,3,3,28,1,5,6,4,0
1,4,5,1,3,1,2,1,3,3,3,3,3,28,1,5,6,4,0
1,4,2,4,1,4,1,1,3,3,3,3,3,28,1,5,6,4,0
1,3,2,1,2,1,2,1,4,3,3,3,3,28,1,5,6,4,0
0,4,5,2,3,1,3,1,3,3,3,3,3,28,1,5,6,4,0
0,4,1,2,2,1,1,1,3,3,3,3,3,28,1,5,6,4,0
0,4,1,4,1,1,1,1,3,3,3,3,3,28,1,5,6,4,0
0,4,2,4,2,2,2,1,3,3,3,3,3,28,1,5,6,4,0
1,6,1,6,2,6,3,1,1,3,1,1,2,52,1,5,5,1,0
1,6,1,6,3,6,6,1,1,3,1,1,2,52,1,5,5,1,0
1,1,6,1,3,1,5,1,6,3,1,1,2,52,1,5,5,1,1
0,1,5,1,4,2,4,1,6,3,1,1,2,52,1,5,5,1,1
0,3,6,1,5,1,5,6,4,3,1,1,2,52,1,5,5,1,1
0,3,5,1,5,1,5,1,4,3,1,1,2,52,1,5,5,1,1
0,5,2,5,3,1,2,3,2,3,1,1,2,52,1,5,5,1,0
0,2,6,1,2,1,4,3,5,3,1,1,2,52,1,5,5,1,1
0,1,3,2,3,2,4,1,6,3,1,1,2,52,1,5,5,1,1
0,6,1,6,3,6,1,1,1,3,1,1,2,52,1,5,5,1,0
1,4,1,6,1,6,1,1,4,4,3,3,4,65,1,3,5,3,0
1,4,1,6,1,1,1,1,4,4,3,3,4,65,1,3,5,3,0
1,4,1,6,1,1,1,1,4,4,3,3,4,65,1,3,5,3,0
1,4,1,6,1,1,1,1,4,4,3,3,4,65,1,3,5,3,0
1,3,2,6,1,1,1,1,3,4,3,3,4,65,1,3,5,3,0
1,4,1,6,1,6,1,1,4,4,3,3,4,65,1,3,5,3,0
0,1,4,2,2,2,2,1,1,4,3,3,4,65,1,3,5,3,0
0,3,1,6,1,6,2,1,3,4,3,3,4,65,1,3,5,3,0
0,3,4,5,1,1,1,1,3,4,3,3,4,65,1,3,5,3,0
0,1,6,3,2,1,2,1,1,4,3,3,4,65,1,3,5,3,0
1,4,3,3,4,5,4,1,4,4,3,4,4,72,1,5,7,1,0
0,4,4,2,2,2,2,1,4,4,3,4,4,72,1,5,7,1,0
0,3,6,1,4,3,4,5,3,4,3,4,4,72,1,5,7,1,0
0,3,5,1,4,2,2,4,3,4,3,4,4,72,1,5,7,1,0
0,3,2,3,3,4,3,1,3,4,3,4,4,72,1,5,7,1,0
0,4,6,2,4,3,4,4,4,4,3,4,4,72,1,5,7,1,0
0,3,3,3,3,3,2,1,3,4,3,4,4,72,1,5,7,1,0
0,3,4,3,3,3,2,1,3,4,3,4,4,72,1,5,7,1,0
0,3,5,1,3,1,2,1,3,4,3,4,4,72,1,5,7,1,0
0,2,6,2,3,1,2,5,2,4,3,4,4,72,1,5,7,1,0
1,1,1,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
1,1,1,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
1,1,1,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
1,1,3,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,4,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,4,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,1,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,4,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,1,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
0,1,3,1,1,1,1,1,6,2,1,3,3,41,1,5,8,2,0
1,1,6,5,5,4,4,5,6,2,1,1,2,35,1,8,11,2,1
1,1,5,6,3,6,4,3,6,2,1,1,2,35,1,8,11,2,1
1,6,1,3,5,5,4,5,1,2,1,1,2,35,1,8,11,2,1
1,5,5,5,4,3,4,5,2,2,1,1,2,35,1,8,11,2,1
0,5,6,5,4,5,4,6,2,2,1,1,2,35,1,8,11,2,1
0,1,4,5,3,6,5,4,6,2,1,1,2,35,1,8,11,2,1
0,1,4,6,5,5,5,5,6,2,1,1,2,35,1,8,11,2,1
0,1,5,6,3,3,5,5,6,2,1,1,2,35,1,8,11,2,1
0,1,6,3,4,4,6,6,6,2,1,1,2,35,1,8,11,2,1
0,4,5,6,5,2,5,6,3,2,1,1,2,35,1,8,11,2,1
1,1,2,6,5,3,5,2,1,4,2,5,5,59,1,3,3,1,0
1,1,1,6,5,6,4,1,1,4,2,5,5,59,1,3,3,1,0
1,6,2,5,3,6,4,1,6,4,2,5,5,59,1,3,3,1,0
1,1,1,6,5,6,5,1,1,4,2,5,5,59,1,3,3,1,0
0,1,1,6,3,3,1,1,1,4,2,5,5,59,1,3,3,1,0
0,1,5,2,3,2,1,2,1,4,2,5,5,59,1,3,3,1,0
0,5,6,2,5,1,2,3,5,4,2,5,5,59,1,3,3,1,0
0,1,6,2,6,1,3,1,1,4,2,5,5,59,1,3,3,1,0
0,6,1,3,5,3,4,2,6,4,2,5,5,59,1,3,3,1,0
0,1,6,1,6,1,6,4,1,4,2,5,5,59,1,3,3,1,0
1,4,4,2,3,4,4,5,4,4,2,3,4,31,1,3,7,1,1
1,4,4,3,5,6,5,3,4,4,2,3,4,31,1,3,7,1,1
1,5,4,4,4,5,3,1,5,4,2,3,4,31,1,3,7,1,1
1,4,3,2,3,4,4,4,4,4,2,3,4,31,1,3,7,1,1
0,3,4,3,2,3,4,3,3,4,2,3,4,31,1,3,7,1,1
0,1,3,4,1,3,4,1,1,4,2,3,4,31,1,3,7,1,1
0,3,6,5,3,1,2,1,3,4,2,3,4,31,1,3,7,1,1
0,4,3,3,5,4,4,4,4,4,2,3,4,31,1,3,7,1,1
0,3,3,4,5,4,5,1,3,4,2,3,4,31,1,3,7,1,1
0,4,5,1,4,4,5,1,4,4,2,3,4,31,1,3,7,1,0
1,4,1,6,3,4,5,1,4,4,3,4,4,56,2,2,3,1,0
1,4,5,1,5,3,4,1,4,4,3,4,4,56,2,2,3,1,0
1,6,2,6,4,5,5,1,6,4,3,4,4,56,2,2,3,1,0
1,4,4,5,5,3,4,1,4,4,3,4,4,56,2,2,3,1,0
1,2,2,6,4,5,5,1,2,4,3,4,4,56,2,2,3,1,0
1,5,1,6,3,5,5,1,5,4,3,4,4,56,2,2,3,1,0
1,3,2,2,2,4,3,1,3,4,3,4,4,56,2,2,3,1,0
0,1,5,2,5,2,5,1,1,4,3,4,4,56,2,2,3,1,0
0,5,5,2,5,2,5,1,5,4,3,4,4,56,2,2,3,1,0
0,1,4,5,4,4,4,3,1,4,3,4,4,56,2,2,3,1,0
1,1,1,6,6,6,5,6,6,1,1,3,3,42,1,2,11,1,1
1,5,3,5,6,6,4,1,2,1,1,3,3,42,1,2,11,1,1
1,5,1,6,6,6,6,6,2,1,1,3,3,42,1,2,11,1,1
1,6,1,6,6,6,6,6,1,1,1,3,3,42,1,2,11,1,0
1,6,1,6,6,6,6,6,1,1,1,3,3,42,1,2,11,1,1
0,1,4,6,6,6,6,6,6,1,1,3,3,42,1,2,11,1,1
0,4,1,6,6,6,6,1,3,1,1,3,3,42,1,2,11,1,0
0,2,6,5,6,6,6,6,5,1,1,3,3,42,1,2,11,1,1
0,4,1,2,6,4,6,6,3,1,1,3,3,42,1,2,11,1,1
0,3,1,6,6,1,6,6,4,1,1,3,3,42,1,2,11,1,1
1,4,4,4,4,4,3,4,3,2,3,1,1,18,2,1,1,1,1
1,4,3,3,3,2,4,1,3,2,3,1,1,18,2,1,1,1,1
1,4,4,4,4,4,4,4,3,2,3,1,1,18,2,1,1,1,1
1,4,3,4,2,4,3,4,3,2,3,1,1,18,2,1,1,1,0
1,4,4,4,3,3,4,1,3,2,3,1,1,18,2,1,1,1,0
0,3,3,3,3,3,4,1,4,2,3,1,1,18,2,1,1,1,1
0,6,4,4,4,3,4,1,1,2,3,1,1,18,2,1,1,1,1
0,4,4,4,4,4,4,4,3,2,3,1,1,18,2,1,1,1,1
0,3,4,4,3,3,1,1,4,2,3,1,1,18,2,1,1,1,0
0,3,5,4,4,3,3,1,4,2,3,1,1,18,2,1,1,1,1
1,5,2,4,3,4,4,1,5,4,2,4,5,64,2,5,11,1,0
1,2,4,5,2,4,5,1,2,4,2,4,5,64,2,5,11,1,0
1,4,2,4,4,5,5,1,4,4,2,4,5,64,2,5,11,1,0
1,2,1,5,1,5,3,1,2,4,2,4,5,64,2,5,11,1,0
0,3,6,3,3,3,3,5,3,4,2,4,5,64,2,5,11,1,0
0,5,3,3,4,4,3,1,5,4,2,4,5,64,2,5,11,1,0
0,3,2,3,3,3,2,1,3,4,2,4,5,64,2,5,11,1,0
0,2,2,4,3,4,2,1,2,4,2,4,5,64,2,5,11,1,0
0,3,6,2,4,3,4,2,3,4,2,4,5,64,2,5,11,1,0
0,3,4,3,2,3,3,1,3,4,2,4,5,64,2,5,11,1,0
1,6,6,6,6,1,6,5,6,6,2,2,2,49,1,2,7,1,1
1,6,6,6,3,1,3,1,6,6,2,2,2,49,1,2,7,1,1
1,6,5,1,1,1,5,1,6,6,2,2,2,49,1,2,7,1,1
1,1,3,2,2,3,5,1,1,6,2,2,2,49,1,2,7,1,1
0,3,5,6,1,1,1,1,3,6,2,2,2,49,1,2,7,1,1
0,1,1,3,1,3,1,1,1,6,2,2,2,49,1,2,7,1,0
0,4,4,3,2,1,5,1,4,6,2,2,2,49,1,2,7,1,1
0,1,1,5,1,2,1,1,1,6,2,2,2,49,1,2,7,1,1
0,1,2,3,1,4,3,1,1,6,2,2,2,49,1,2,7,1,1
0,2,2,5,1,4,5,1,2,6,2,2,2,49,1,2,7,1,1
1,3,1,4,1,3,1,1,3,4,4,4,4,52,1,3,2,1,0
1,4,1,4,1,1,4,1,4,4,4,4,4,52,1,3,2,1,0
1,4,4,1,2,2,2,1,4,4,4,4,4,52,1,3,2,1,0
1,4,2,3,1,3,1,1,4,4,4,4,4,52,1,3,2,1,0
0,3,4,1,1,2,3,1,3,4,4,4,4,52,1,3,2,1,0
0,3,2,1,3,3,3,1,3,4,4,4,4,52,1,3,2,1,0
0,3,1,2,1,3,2,1,3,4,4,4,4,52,1,3,2,1,0
0,3,2,2,1,2,1,1,3,4,4,4,4,52,1,3,2,1,0
0,3,2,2,3,2,3,1,3,4,4,4,4,52,1,3,2,1,0
0,4,4,1,2,2,2,1,4,4,4,4,4,52,1,3,2,1,0
1,3,5,6,3,2,1,1,3,4,3,3,3,36,1,2,10,3,1
1,1,4,5,1,2,1,1,1,4,3,3,3,36,1,2,10,3,0
1,1,1,6,1,3,1,1,1,4,3,3,3,36,1,2,10,3,0
1,1,1,6,1,1,1,1,1,4,3,3,3,36,1,2,10,3,0
0,1,1,5,1,1,1,1,1,4,3,3,3,36,1,2,10,3,0
0,6,4,1,2,1,3,1,6,4,3,3,3,36,1,2,10,3,1
0,1,1,5,1,1,1,1,1,4,3,3,3,36,1,2,10,3,0
0,1,4,5,1,4,3,1,1,4,3,3,3,36,1,2,10,3,0
0,6,4,3,1,1,2,1,6,4,3,3,3,36,1,2,10,3,0
0,1,1,5,2,1,2,1,1,4,3,3,3,36,1,2,10,3,0
1,1,5,5,5,5,5,5,6,1,1,5,5,30,1,5,11,1,1
0,1,5,5,5,5,6,5,6,1,1,5,5,30,1,5,11,1,1
0,1,5,6,5,5,5,5,6,1,1,5,5,30,1,5,11,1,1
0,1,5,5,5,5,5,6,6,1,1,5,5,30,1,5,11,1,1
0,1,5,5,5,6,6,5,6,1,1,5,5,30,1,5,11,1,1
0,1,6,5,5,5,6,5,6,1,1,5,5,30,1,5,11,1,1
0,1,6,5,5,6,6,5,6,1,1,5,5,30,1,5,11,1,1
0,1,5,5,5,6,5,5,6,1,1,5,5,30,1,5,11,1,1
0,2,5,5,6,6,5,5,5,1,1,5,5,30,1,5,11,1,1
0,1,5,5,5,5,4,5,6,1,1,5,5,30,1,5,11,1,1
1,1,4,4,4,3,3,4,6,2,1,3,2,26,1,5,6,4,1
1,1,4,4,5,4,5,4,6,2,1,3,2,26,1,5,6,4,1
1,1,2,4,4,4,3,5,6,2,1,3,2,26,1,5,6,4,1
1,1,1,3,3,5,1,3,6,2,1,3,2,26,1,5,6,4,1
1,1,4,4,4,4,4,5,6,2,1,3,2,26,1,5,6,4,1
0,1,2,3,3,3,2,3,6,2,1,3,2,26,1,5,6,4,1
0,3,4,3,4,5,2,2,4,2,1,3,2,26,1,5,6,4,1
0,4,2,2,4,4,3,4,3,2,1,3,2,26,1,5,6,4,1
0,1,3,3,3,4,3,3,6,2,1,3,2,26,1,5,6,4,1
0,1,4,5,3,3,4,3,6,2,1,3,2,26,1,5,6,4,1
1,3,4,4,3,4,3,4,4,3,1,3,3,50,2,5,6,6,1
1,4,4,3,4,3,3,4,3,3,1,3,3,50,2,5,6,6,1
1,4,4,4,4,4,4,4,3,3,1,3,3,50,2,5,6,6,1
1,4,4,4,2,3,3,4,3,3,1,3,3,50,2,5,6,6,1
1,4,4,4,4,4,3,4,3,3,1,3,3,50,2,5,6,6,1
0,4,5,4,4,4,3,4,3,3,1,3,3,50,2,5,6,6,1
0,3,4,3,3,3,3,4,4,3,1,3,3,50,2,5,6,6,1
0,4,4,4,3,3,3,4,3,3,1,3,3,50,2,5,6,6,1
0,4,4,3,4,4,3,3,3,3,1,3,3,50,2,5,6,6,1
0,4,4,4,4,4,3,4,3,3,1,3,3,50,2,5,6,6,1
1,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
1,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
1,2,6,6,6,6,6,6,5,1,1,1,1,35,1,6,12,1,1
0,2,6,6,6,5,6,6,5,1,1,1,1,35,1,6,12,1,1
0,2,6,6,6,6,6,6,5,1,1,1,1,35,1,6,12,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
0,1,6,6,6,6,6,6,6,1,1,1,1,35,1,6,12,1,1
0,2,6,6,6,6,6,6,5,1,1,1,1,35,1,6,12,1,1
1,4,6,6,6,1,6,6,3,3,3,1,5,25,2,3,4,3,1
1,3,4,4,6,4,5,1,4,3,3,1,5,25,2,3,4,3,1
1,6,1,6,1,2,4,1,1,3,3,1,5,25,2,3,4,3,1
0,4,4,2,4,5,6,4,3,3,3,1,5,25,2,3,4,3,1
0,6,6,6,6,6,1,6,1,3,3,1,5,25,2,3,4,3,1
0,2,3,4,6,4,6,6,5,3,3,1,5,25,2,3,4,3,1
0,2,6,1,6,2,6,6,5,3,3,1,5,25,2,3,4,3,1
0,4,3,3,3,4,3,3,3,3,3,1,5,25,2,3,4,3,1
0,3,2,4,2,4,3,2,4,3,3,1,5,25,2,3,4,3,1
0,3,3,1,3,2,3,3,4,3,3,1,5,25,2,3,4,3,1
1,4,3,4,4,4,5,2,3,1,1,3,3,41,1,5,5,2,1
1,1,6,5,6,6,5,4,6,1,1,3,3,41,1,5,5,2,1
1,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
1,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
1,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
0,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
0,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
0,1,6,6,6,6,6,6,6,1,1,3,3,41,1,5,5,2,1
0,1,5,4,5,4,6,6,6,1,1,3,3,41,1,5,5,2,1
0,1,6,6,4,3,5,4,6,1,1,3,3,41,1,5,5,2,1
1,4,3,3,4,2,3,3,4,6,2,5,5,59,2,3,7,1,1
1,1,2,3,2,2,2,3,1,6,2,5,5,59,2,3,7,1,1
1,3,1,6,4,5,1,1,3,6,2,5,5,59,2,3,7,1,1
1,1,1,6,4,5,1,1,1,6,2,5,5,59,2,3,7,1,0
0,1,5,1,3,1,3,3,1,6,2,5,5,59,2,3,7,1,1
0,1,6,3,3,2,1,4,1,6,2,5,5,59,2,3,7,1,0
0,6,6,1,5,1,5,4,6,6,2,5,5,59,2,3,7,1,1
0,3,2,2,2,1,2,2,3,6,2,5,5,59,2,3,7,1,1
0,1,5,3,2,4,1,3,1,6,2,5,5,59,2,3,7,1,0
0,1,1,6,1,2,2,3,1,6,2,5,5,59,2,3,7,1,1
1,3,3,4,3,3,4,3,4,3,3,3,3,33,1,3,3,2,1
1,3,2,3,3,3,3,3,4,3,3,3,3,33,1,3,3,2,1
1,4,2,3,3,3,3,3,3,3,3,3,3,33,1,3,3,2,1
1,2,3,4,4,4,4,4,5,3,3,3,3,33,1,3,3,2,1
0,3,2,3,3,4,3,3,4,3,3,3,3,33,1,3,3,2,1
0,4,3,3,3,3,3,3,3,3,3,3,3,33,1,3,3,2,1
0,4,3,3,3,3,3,3,3,3,3,3,3,33,1,3,3,2,1
0,6,3,3,3,3,3,3,1,3,3,3,3,33,1,3,3,2,1
0,2,2,3,3,3,3,4,5,3,3,3,3,33,1,3,3,2,1
0,5,2,4,4,3,4,3,2,3,3,3,3,33,1,3,3,2,1
1,4,3,4,4,1,4,1,4,5,2,4,4,31,1,5,5,1,0
1,5,3,4,5,6,4,1,5,5,2,4,4,31,1,5,5,1,0
1,3,1,1,1,6,1,1,3,5,2,4,4,31,1,5,5,1,0
1,4,3,1,1,6,3,1,4,5,2,4,4,31,1,5,5,1,0
1,1,1,1,1,6,1,1,1,5,2,4,4,31,1,5,5,1,0
0,4,3,1,1,4,3,1,4,5,2,4,4,31,1,5,5,1,0
0,5,1,5,3,5,5,1,5,5,2,4,4,31,1,5,5,1,0
0,5,5,5,4,1,4,4,5,5,2,4,4,31,1,5,5,1,0
0,3,3,3,4,1,3,1,3,5,2,4,4,31,1,5,5,1,1
0,4,6,4,6,4,6,1,4,5,2,4,4,31,1,5,5,1,0
1,2,1,3,3,2,2,2,2,5,2,3,3,25,2,2,4,1,1
1,4,2,2,2,2,4,1,4,5,2,3,3,25,2,2,4,1,1
1,3,1,1,2,4,2,2,3,5,2,3,3,25,2,2,4,1,1
1,5,6,1,4,5,4,3,5,5,2,3,3,25,2,2,4,1,1
1,5,6,1,2,1,3,2,5,5,2,3,3,25,2,2,4,1,1
1,4,2,3,1,4,3,3,4,5,2,3,3,25,2,2,4,1,1
0,1,5,1,2,4,4,1,1,5,2,3,3,25,2,2,4,1,1
0,3,3,3,2,2,2,1,3,5,2,3,3,25,2,2,4,1,0
0,3,3,3,1,2,5,2,3,5,2,3,3,25,2,2,4,1,0
0,5,5,1,3,1,3,4,5,5,2,3,3,25,2,2,4,1,1
1,2,1,5,3,6,4,1,5,3,3,3,3,70,2,2,1,1,1
0,3,5,3,4,3,4,1,4,3,3,3,3,70,2,2,1,1,1
0,2,5,5,4,3,4,1,5,3,3,3,3,70,2,2,1,1,1
0,4,1,5,4,5,1,1,3,3,3,3,3,70,2,2,1,1,1
0,4,5,3,3,4,4,1,3,3,3,3,3,70,2,2,1,1,1
0,4,4,2,3,4,3,1,3,3,3,3,3,70,2,2,1,1,0
0,3,2,5,3,5,3,1,4,3,3,3,3,70,2,2,1,1,1
0,4,5,2,4,2,2,1,3,3,3,3,3,70,2,2,1,1,0
0,4,5,5,5,4,4,1,3,3,3,3,3,70,2,2,1,1,1
0,6,1,6,1,4,1,1,1,3,3,3,3,70,2,2,1,1,0
1,2,1,6,1,3,1,1,2,6,2,4,5,47,1,3,7,1,0
1,1,1,6,1,2,1,1,1,6,2,4,5,47,1,3,7,1,0
1,6,1,6,1,5,1,1,6,6,2,4,5,47,1,3,7,1,0
1,2,2,4,3,4,4,1,2,6,2,4,5,47,1,3,7,1,1
1,4,1,6,1,4,2,1,4,6,2,4,5,47,1,3,7,1,0
1,4,3,4,3,3,4,1,4,6,2,4,5,47,1,3,7,1,1
